UCSC_RefGene_Name	probe_id	pt_113N	pt_113T	pt_116N	pt_116T	pt_119N	pt_119T	pt_122N	pt_122T	pt_125N	pt_125T	pt_129N	pt_129T	pt_133N	pt_133T	pt_134N	pt_134T	pt_135N	pt_135T	pt_137N	pt_137T	pt_138N	pt_138T	pt_140N	pt_140T	UCSC_RefGene_Group
XBP1	cg10747603	0.677398556	0.758826896	0.680925378	0.678815567	0.669705027	0.709226182	0.606020312	0.704541106	0.665795146	0.771345597	0.66830631	0.683325259	0.647724437	0.715298401	0.649852594	0.751698221	0.730935872	0.696869196	0.608413589	0.723993276	0.6512617	0.624097289	0.675753495	0.726563412	TSS1500
XBP1	cg14013300	0.057593191	0.046388179	0.042416662	0.063548989	0.046653464	0.054532009	0.052386259	0.053557578	0.045808678	0.054670528	0.046308886	0.044002195	0.0584608	0.06009601	0.049450464	0.045037273	0.058859853	0.04928956	0.049000999	0.059243573	0.061707621	0.047023436	0.0665198	0.065061551	Body
XBP1	cg15146966	0.035982681	0.040921691	0.043466277	0.039686443	0.030473154	0.058621676	0.043719471	0.032672875	0.041353324	0.047936409	0.033211697	0.049823917	0.03687029	0.042819447	0.039540655	0.041697325	0.044391155	0.03673589	0.04258107	0.038752413	0.04373365	0.046491452	0.053136264	0.046322881	TSS1500
XBP1	cg18940763	0.692099173	0.562890729	0.692666792	0.824440915	0.644219317	0.69224904	0.435225152	0.78638562	0.514462602	0.822707465	0.486116694	0.75586351	0.484235201	0.685021479	0.645569478	0.628987795	0.573760041	0.581145103	0.493034249	0.749957572	0.494092725	0.779913357	0.452040124	0.792816383	TSS1500
XBP1	cg22977667	0.079292196	0.059649968	0.053675703	0.059164883	0.069713834	0.07053706	0.072317395	0.061120954	0.055061965	0.057927497	0.062519995	0.066429967	0.06984521	0.056618476	0.042886192	0.052468009	0.068798855	0.0465595	0.061589623	0.069040107	0.040566493	0.052337228	0.051778636	0.036614666	TSS200
XBP1	cg26306411	0.052462972	0.064720695	0.046004178	0.058372065	0.054919858	0.036584204	0.068611934	0.053082383	0.055737849	0.046857771	0.065197973	0.060593701	0.054331784	0.050422598	0.058150644	0.050848145	0.053942264	0.053249633	0.054217019	0.043285028	0.048777238	0.034945969	0.039530884	0.045562222	TSS200
NF2	cg01046673	0.050407358	0.043402819	0.051820236	0.029949358	0.047352947	0.060796149	0.056715677	0.061502124	0.040016839	0.045254114	0.05125635	0.0571231	0.055239497	0.057812582	0.047567365	0.047645476	0.043212639	0.054850607	0.071310063	0.06779193	0.051219424	0.066997841	0.046272722	0.066382836	TSS1500
NF2	cg03360479	0.077190379	0.062730912	0.060169478	0.057326605	0.075699801	0.048395488	0.05799172	0.054088311	0.0549216	0.058624453	0.049060765	0.060664554	0.076415325	0.059767435	0.051990028	0.054722276	0.053932108	0.061322871	0.04644189	0.065761268	0.041769461	0.053359704	0.063568889	0.090030823	TSS1500
NF2	cg05136528	0.900118643	0.926197873	0.895387168	0.916166818	0.902380275	0.915447522	0.912886225	0.912694436	0.908788037	0.935169733	0.923415757	0.913175691	0.911569509	0.919967933	0.915421267	0.915680148	0.92078001	0.916663988	0.915648328	0.916592375	0.905419883	0.910320139	0.899542824	0.916864045	3'UTR
NF2	cg06955924	0.09341655	0.094711981	0.073599076	0.070715391	0.076950448	0.069082772	0.074496706	0.084632991	0.073687795	0.069050117	0.058561563	0.076543904	0.079387437	0.058273987	0.071122406	0.065813761	0.066221993	0.074963284	0.084478088	0.085931726	0.1268845	0.096615519	0.120020369	0.090729635	5'UTR
NF2	cg07232241	0.123344541	0.102565179	0.105548491	0.106224644	0.094177165	0.092657194	0.111113574	0.096081282	0.093838065	0.079065167	0.098187097	0.106012394	0.103390337	0.092435059	0.090366215	0.091875412	0.095560512	0.098432781	0.089982552	0.089470541	0.096431872	0.085999216	0.090479501	0.086437842	TSS200
NF2	cg07830226	0.497968983	0.841904679	0.534165704	0.8598199	0.556365215	0.842378929	0.742540511	0.829630261	0.703554211	0.868280231	0.851372764	0.831021326	0.693958634	0.855350364	0.60013594	0.877606531	0.667283188	0.80757163	0.685393819	0.856557473	0.712429592	0.824707745	0.778041391	0.875348777	3'UTR
NF2	cg08108155	0.066853795	0.067207026	0.06891493	0.066231553	0.063533905	0.048684364	0.074687827	0.062734737	0.057097543	0.055283479	0.058832105	0.055906394	0.060434009	0.052125518	0.058451524	0.059201127	0.050047767	0.059563152	0.044424641	0.055463017	0.048739315	0.048216851	0.052929899	0.038325595	TSS200
NF2	cg10400825	0.049776045	0.051724931	0.041101328	0.049302653	0.074607925	0.017105312	0.044850486	0.043067521	0.041974529	0.04538406	0.037100487	0.057485192	0.042740752	0.040946211	0.038996248	0.041624117	0.040856212	0.048764064	0.040349526	0.051089645	0.044514909	0.052546351	0.05263681	0.049839973	TSS200
NF2	cg13671831	0.075691391	0.062253383	0.080557427	0.053610734	0.076011376	0.066159218	0.0704091	0.075816691	0.088524089	0.060689901	0.058018385	0.058424286	0.091142223	0.059495171	0.076626876	0.06013554	0.082654872	0.059312197	0.07023085	0.08217821	0.080305068	0.073575525	0.089261773	0.07726068	Body
NF2	cg14403603	0.856166654	0.899716091	0.867085574	0.887414123	0.88567555	0.867019713	0.899149749	0.879985888	0.839769778	0.901220468	0.838741674	0.889973123	0.857582375	0.880820299	0.809314942	0.890160211	0.885648179	0.899200305	0.866117628	0.881291739	0.844500693	0.899610576	0.820749149	0.878193183	3'UTR
NF2	cg14926439	0.057484092	0.041545484	0.054602895	0.034391936	0.032979984	0.018867556	0.045271706	0.050852079	0.037486265	0.038071332	0.044339707	0.023972957	0.042784704	0.04188058	0.058749659	0.052709072	0.053516895	0.055700227	0.040524642	0.04169959	0.043533432	0.046140203	0.051177755	0.062862925	TSS200
NF2	cg15809387	0.087954321	0.061805369	0.148947023	0.069815173	0.050398835	0.109845878	0.120228992	0.070698586	0.101240691	0.121501674	0.079125367	0.078019352	0.119118251	0.098069454	0.096308566	0.046388179	0.066121616	0.114914806	0.080537788	0.136756707	0.112533028	0.061517205	0.076913705	0.086180662	Body
NF2	cg16293088	0.083720774	0.089703441	0.104765876	0.084120015	0.08026371	0.062858345	0.09243609	0.090710251	0.08951428	0.069200206	0.080750947	0.086586955	0.078669602	0.071628207	0.089206191	0.091455919	0.090227268	0.094569486	0.079498014	0.081739378	0.066741283	0.060139916	0.068771327	0.0746584	TSS1500
NF2	cg17505852	0.828586032	0.884185131	0.740329787	0.862087985	0.8378436	0.911342974	0.752568674	0.860552204	0.789623539	0.880741233	0.754614855	0.883306369	0.80513513	0.860473848	0.720523143	0.880197404	0.857584562	0.889593296	0.831100231	0.871009904	0.832115146	0.880417778	0.88427235	0.866550894	Body
NF2	cg19202601	0.843235875	0.889874115	0.864558193	0.915325829	0.875508171	0.929023803	0.873423749	0.906575988	0.850613351	0.881092201	0.861625538	0.902570682	0.859434585	0.888858064	0.87193518	0.867453869	0.877141519	0.899224032	0.898588056	0.909551447	0.825852932	0.915379458	0.800399674	0.860133197	Body
NF2	cg21388335	0.061842873	0.050276598	0.068738926	0.045704066	0.055417921	0.046904543	0.055391389	0.040120611	0.050640707	0.035284017	0.051764324	0.056104476	0.064596413	0.047509563	0.053249936	0.043747454	0.04475073	0.048431026	0.047231155	0.050647963	0.060910112	0.062460303	0.063684731	0.080793208	TSS200
NF2	cg23082067	0.051359283	0.103030975	0.083851322	0.07497382	0.105897246	0.069544568	0.084757252	0.087131738	0.112213458	0.065445562	0.092597574	0.090112976	0.110000694	0.090634844	0.086155127	0.079026128	0.071854232	0.082564813	0.089226026	0.1062625	0.074294755	0.074588648	0.084956137	0.086885257	TSS200
NF2	cg25632093	0.059680151	0.061844881	0.052043688	0.046939657	0.037374221	0.041606855	0.050904514	0.045992708	0.038511017	0.036650179	0.05647013	0.051190031	0.053010835	0.051144461	0.044442261	0.051202563	0.046950664	0.047112089	0.044329727	0.04159248	0.045914311	0.039831156	0.03418664	0.046657185	5'UTR
PES1	cg00059424	0.047731363	0.038827037	0.044071218	0.035402785	0.044972373	0.029506798	0.044289445	0.043193365	0.048230842	0.040172027	0.037273716	0.037563796	0.05566889	0.058371431	0.042407605	0.045632927	0.035840261	0.050046391	0.047869346	0.048480828	0.051314083	0.049913416	0.056714626	0.041764197	TSS1500
PES1	cg01143204	0.075995971	0.071781399	0.061335449	0.072514818	0.0643399	0.05053178	0.078129761	0.06991483	0.071334744	0.062646402	0.050320163	0.061069409	0.072987382	0.065124651	0.064084775	0.060418392	0.052681745	0.065068769	0.061700865	0.067456493	0.067080366	0.058789691	0.075885775	0.064740731	Body
PES1	cg03513315	0.071847963	0.067893847	0.1268845	0.076288341	0.066541879	0.059105397	0.051703936	0.070538518	0.075857646	0.0816428	0.069635287	0.061984177	0.08717067	0.067251259	0.061792941	0.069920395	0.052746247	0.069195158	0.096966927	0.073532554	0.068871418	0.096030633	0.060705004	0.069552132	TSS1500
PES1	cg03780021	0.093739218	0.072401635	0.080849993	0.066317433	0.072331193	0.041905457	0.097825969	0.065631166	0.076120654	0.07592985	0.072147741	0.071713926	0.091889647	0.081520721	0.090127741	0.086146306	0.088755048	0.067288421	0.081398924	0.091969016	0.086719525	0.065944455	0.077146855	0.070138792	TSS1500
PES1	cg04332545	0.049668257	0.0429867	0.074314014	0.055866613	0.054315077	0.064703246	0.03774642	0.044469437	0.048115492	0.06004799	0.039408656	0.050011708	0.070545766	0.054084185	0.047779943	0.053870225	0.047787651	0.047378349	0.040285943	0.051632587	0.061035792	0.04987208	0.046986336	0.048048356	TSS200
PES1	cg06488842	0.194873809	0.178749738	0.151111973	0.589819841	0.213153341	0.151788889	0.352999279	0.148513213	0.187467853	0.120170845	0.149926208	0.350775898	0.211708262	0.169327479	0.223444047	0.220024881	0.126464258	0.121974912	0.222902196	0.112433715	0.29038571	0.141119169	0.314185603	0.156385028	TSS1500
PES1	cg09429583	0.02006156	0.032474391	0.030565657	0.043653263	0.049471282	0.035478325	0.02875382	0.035989041	0.035872955	0.029731636	0.038336886	0.028463724	0.028881949	0.034986007	0.029643792	0.030126237	0.028126563	0.029680475	0.027306705	0.027327256	0.037291876	0.02603375	0.029381573	0.038701822	Body
PES1	cg15194925	0.180570775	0.127247188	0.192683862	0.163540599	0.181350279	0.141150279	0.13612947	0.11377724	0.15853795	0.119614846	0.104839914	0.125683699	0.195553526	0.122683694	0.163359119	0.105590341	0.11401093	0.115360187	0.159201193	0.085449307	0.26526193	0.154038889	0.245779784	0.199974536	TSS200
PES1	cg17838402	0.100839296	0.109209782	0.115284078	0.104323617	0.085806421	0.076987572	0.109962059	0.084896042	0.07152768	0.068744896	0.080483562	0.088634081	0.08725473	0.084485954	0.097758856	0.0719679	0.083325806	0.068919461	0.071827815	0.081120683	0.078391639	0.070591147	0.086990096	0.085603966	TSS200
PES1	cg23568913	0.062400548	0.055503267	0.059986211	0.068883635	0.058807142	0.0653567	0.075311414	0.078501358	0.053327535	0.048413438	0.065399751	0.050884985	0.068561858	0.063739331	0.065914462	0.058760281	0.070620165	0.059112722	0.079439045	0.055469497	0.051988379	0.070001647	0.05191312	0.058548027	Body
PES1	cg25621037	0.088168366	0.076218341	0.085013627	0.082457735	0.072866408	0.08307364	0.076963094	0.069446497	0.075000105	0.064891243	0.085680306	0.094112748	0.074040949	0.06716979	0.072735992	0.077935686	0.076719127	0.063943195	0.058258068	0.057593719	0.062030896	0.059401711	0.064681024	0.069741368	TSS1500
PES1	cg26488040	0.854956248	0.901293499	0.865704272	0.891241074	0.898935478	0.88341239	0.884474318	0.880089911	0.869933922	0.910874094	0.884933538	0.896861622	0.869913871	0.907488139	0.862712021	0.91363431	0.870061681	0.886696849	0.904573738	0.891434548	0.837117986	0.878079722	0.860668075	0.882981425	Body
MORC2	cg02551882	0.078324719	0.053429321	0.06543098	0.060315872	0.061333071	0.046981889	0.050049333	0.064211147	0.050312428	0.037182271	0.049350467	0.057413315	0.054278274	0.046495028	0.045563705	0.056196137	0.053110345	0.054649806	0.056623031	0.044153149	0.050761475	0.036787337	0.051403361	0.0422361	TSS1500
MORC2	cg02590292	0.073655935	0.053144113	0.079315312	0.072025786	0.059800649	0.053296521	0.053211851	0.060175519	0.048642331	0.054997703	0.057323879	0.067133867	0.05635128	0.071700424	0.049688736	0.061452166	0.048760655	0.052461566	0.039625282	0.058371431	0.063450182	0.049214015	0.053140295	0.048621439	TSS1500
MORC2	cg07143331	0.858662942	0.919744206	0.89150565	0.90337484	0.855234234	0.886455913	0.882051582	0.904582851	0.880176105	0.912460967	0.893308204	0.903689939	0.893547648	0.9048061	0.843630698	0.915081007	0.827567374	0.908902963	0.905353016	0.91210242	0.845597538	0.882784098	0.833679839	0.907032688	3'UTR
MORC2	cg07894162	0.176952217	0.121793315	0.221265996	0.133927777	0.163550215	0.090941829	0.195173364	0.131468355	0.114552534	0.091225585	0.114142149	0.097720679	0.169226071	0.130125411	0.182581645	0.096698118	0.120144734	0.106658673	0.132642351	0.122734413	0.192267036	0.113772312	0.184630664	0.171306927	TSS1500
MORC2	cg08495027	0.210024314	0.133225548	0.248002329	0.118750372	0.175284158	0.122175611	0.168787605	0.122949377	0.145326444	0.11115093	0.131122011	0.118035843	0.179713465	0.115409368	0.173111589	0.106311922	0.121693167	0.116282147	0.127460906	0.131191401	0.206899383	0.113107668	0.172990119	0.128669739	TSS1500
MORC2	cg14884039	0.815042832	0.893092496	0.848942527	0.57985924	0.841688896	0.845669778	0.897387989	0.884176684	0.875939793	0.858117175	0.898063827	0.867309476	0.860140751	0.86405596	0.850999485	0.861782454	0.871304084	0.874852469	0.920078736	0.817690237	0.854243773	0.878339905	0.835675708	0.824902403	5'UTR
MORC2	cg23825480	0.840276829	0.844647126	0.867941362	0.905098495	0.794679043	0.799167064	0.67986727	0.846948876	0.852190212	0.826427143	0.720155409	0.796651069	0.83981924	0.792687732	0.824058339	0.867801335	0.819362466	0.666176414	0.597925313	0.905430003	0.906982729	0.751996593	0.930555081	0.905298449	Body
MORC2	cg25806456	0.056234441	0.043726338	0.046736058	0.031759206	0.044979911	0.037298393	0.04828846	0.044220195	0.043297148	0.033294531	0.044775481	0.046188822	0.048748235	0.054685112	0.028534568	0.048044442	0.035229703	0.050076702	0.063384808	0.051465509	0.066057751	0.065322416	0.066622398	0.064111064	TSS1500
PLA2G3	cg02214441	0.438452184	0.701121349	0.533235107	0.79823043	0.449145727	0.716937741	0.692772785	0.756804832	0.581728842	0.798673449	0.688121101	0.768729985	0.667785956	0.703520805	0.602525624	0.654569821	0.502530617	0.589652397	0.648108353	0.71374926	0.607146616	0.752544738	0.556773923	0.790046698	TSS1500
PLA2G3	cg08457421	0.411503957	0.671228591	0.417248147	0.817077753	0.462917947	0.770055541	0.649490533	0.81719194	0.563109306	0.885599966	0.665426776	0.85128664	0.57434051	0.81651731	0.491037641	0.846285559	0.619008977	0.71098491	0.730044219	0.828497582	0.567578364	0.847215125	0.454576817	0.495097012	5'UTR
PLA2G3	cg09976564	0.699830244	0.711995482	0.808336936	0.789314935	0.728631408	0.794558907	0.835375265	0.711893283	0.872992547	0.665302137	0.875792817	0.746012623	0.848682134	0.850978817	0.812075429	0.804271864	0.821428411	0.838386184	0.840039501	0.725787172	0.90236419	0.884238553	0.914352721	0.659449186	3'UTR
PLA2G3	cg21274025	0.68083554	0.700359627	0.609605265	0.808777825	0.652296421	0.755574238	0.719773223	0.725770525	0.666676173	0.73359701	0.666008033	0.818101432	0.655572704	0.737646232	0.590056159	0.746498783	0.728611368	0.757444753	0.698659444	0.817685459	0.677571698	0.801825665	0.680072247	0.430800531	1stExon
PLA2G3	cg25137841	0.379962385	0.409187981	0.409076828	0.555328301	0.378205863	0.544265827	0.57312248	0.374429429	0.437179672	0.709357864	0.51585398	0.71000087	0.515111956	0.473343344	0.411544418	0.486758595	0.395509844	0.453438778	0.521775999	0.742703094	0.400224978	0.724578881	0.389330148	0.365971196	TSS200
PLA2G3	cg25375569	0.438902747	0.661349533	0.542325181	0.798952843	0.453913106	0.66882927	0.681857755	0.731078011	0.657814257	0.790381741	0.742229332	0.773335527	0.663073277	0.778945253	0.605421204	0.669837326	0.53710808	0.665765755	0.673665151	0.599125056	0.709064258	0.808889513	0.652209017	0.664131536	TSS1500
PLA2G3	cg25937577	0.399760689	0.445787068	0.373000348	0.750011183	0.391162436	0.523464581	0.503701823	0.493803671	0.427697785	0.812389802	0.483914192	0.692933742	0.41623087	0.575588369	0.398280363	0.603382626	0.470007258	0.4940344	0.467189871	0.758995515	0.418728317	0.732873744	0.390032377	0.302036774	TSS200
PLA2G3	cg26746560	0.588212174	0.581180837	0.594814551	0.669206786	0.564844691	0.680531903	0.71885521	0.645197793	0.593177273	0.345591637	0.636119673	0.384495619	0.653671216	0.528767449	0.617187084	0.426252957	0.599623756	0.580405512	0.621845783	0.509944483	0.724463316	0.310104234	0.682279365	0.429710087	Body
DEPDC5	cg01249860	0.833171191	0.867239141	0.861694507	0.865722925	0.856173322	0.870544273	0.903312386	0.904881199	0.835441389	0.852447379	0.834035508	0.841314573	0.874570643	0.875398974	0.869514097	0.820453502	0.87140944	0.844568567	0.867112178	0.841917126	0.832367037	0.871152581	0.831351204	0.819653428	3'UTR
DEPDC5	cg04112842	0.895639614	0.885304336	0.862438632	0.907469591	0.863179451	0.897761552	0.88107018	0.892318579	0.867236256	0.884832625	0.877866194	0.901888676	0.891394119	0.887400339	0.866266326	0.894645715	0.892044418	0.873186714	0.896621295	0.881158401	0.88719069	0.900076764	0.85463936	0.880659649	3'UTR
DEPDC5	cg07151637	0.200916362	0.161324501	0.187723023	0.157091875	0.194324355	0.129505543	0.211275643	0.137022982	0.141788663	0.112162088	0.148471037	0.126900819	0.183578715	0.143173824	0.179828914	0.127157394	0.139828123	0.135342965	0.155572251	0.170650259	0.181829888	0.116692949	0.152836647	0.157930129	TSS200
DEPDC5	cg09974566	0.225217461	0.197997025	0.221419246	0.179697843	0.236785535	0.145766398	0.255821089	0.166655313	0.216946746	0.156529276	0.159514764	0.157478506	0.245682943	0.15879826	0.210171833	0.138331978	0.149427778	0.14645022	0.204293487	0.183930538	0.301726116	0.150319216	0.270293004	0.223923116	1stExon
DEPDC5	cg10156042	0.09038777	0.090682118	0.093057592	0.074259165	0.128495076	0.111202527	0.064042327	0.097951306	0.068737569	0.090733209	0.083623792	0.161667513	0.096618881	0.111237619	0.100759469	0.101974491	0.105148367	0.117754854	0.140621734	0.107040911	0.099213587	0.138388395	0.102367383	0.113456948	TSS1500
DEPDC5	cg11860005	0.413203955	0.386675852	0.332214274	0.243052721	0.426794574	0.326097902	0.347239766	0.56538796	0.362763277	0.33303023	0.379337079	0.516909578	0.261453905	0.416971144	0.344504827	0.355973169	0.438849786	0.52841425	0.421427503	0.49875457	0.379007246	0.489500453	0.380702925	0.544981861	TSS1500
DEPDC5	cg12350185	0.042270973	0.041340339	0.04341935	0.03640293	0.028635269	0.049993759	0.040643188	0.039834993	0.02748321	0.047533337	0.047654305	0.03797347	0.037364834	0.037184834	0.032644308	0.047555288	0.037523159	0.035214509	0.044129165	0.019141442	0.035576605	0.02650335	0.042433391	0.045616704	TSS200
DEPDC5	cg13263830	0.877358662	0.919859327	0.881458382	0.852559129	0.903764153	0.858645797	0.854140346	0.882219494	0.866485377	0.881002847	0.880377649	0.860682548	0.846714449	0.913579281	0.874207259	0.906310141	0.906433026	0.897553017	0.872892986	0.884373427	0.885360711	0.851379597	0.867348618	0.853500857	Body
